Date,Stock Price,Market Cap (Billion USD),Company
2008-04-01 00:00:00+09:00,790.2724609375,1192.7345297635,MS&amp;AD Insurance
2008-05-01 00:00:00+09:00,792.1812133789062,1195.6153525912812,MS&amp;AD Insurance
2008-06-01 00:00:00+09:00,698.646728515625,1054.446559125125,MS&amp;AD Insurance
2008-07-01 00:00:00+09:00,687.1934204101562,1037.1604246175314,MS&amp;AD Insurance
2008-08-01 00:00:00+09:00,689.1024780273438,1040.0417080379686,MS&amp;AD Insurance
2008-09-01 00:00:00+09:00,666.1959838867188,1005.4696232598437,MS&amp;AD Insurance
2008-10-01 00:00:00+09:00,514.3765258789062,776.3330674432813,MS&amp;AD Insurance
2008-11-01 00:00:00+09:00,436.49896240234375,658.7947959689687,MS&amp;AD Insurance
2008-12-01 00:00:00+09:00,537.4512939453125,811.1591230120625,MS&amp;AD Insurance
2009-01-01 00:00:00+09:00,458.61224365234375,692.1697083149687,MS&amp;AD Insurance
2009-02-01 00:00:00+09:00,455.7279357910156,687.8165089429531,MS&amp;AD Insurance
2009-03-01 00:00:00+09:00,437.46038818359375,660.2458470732188,MS&amp;AD Insurance
2009-04-01 00:00:00+09:00,520.1923828125,785.1107659305,MS&amp;AD Insurance
2009-05-01 00:00:00+09:00,542.5556640625,818.8629957805,MS&amp;AD Insurance
2009-06-01 00:00:00+09:00,492.9672546386719,744.0206962959844,MS&amp;AD Insurance
2009-07-01 00:00:00+09:00,472.5483703613281,713.2030864960157,MS&amp;AD Insurance
2009-08-01 00:00:00+09:00,510.4690856933594,770.4356851319219,MS&amp;AD Insurance
2009-09-01 00:00:00+09:00,481.2994689941406,726.4108572695782,MS&amp;AD Insurance
2009-10-01 00:00:00+09:00,426.3565979003906,643.4872293348282,MS&amp;AD Insurance
2009-11-01 00:00:00+09:00,446.0043640136719,673.1410136109844,MS&amp;AD Insurance
2009-12-01 00:00:00+09:00,464.66973876953125,701.3121040674063,MS&amp;AD Insurance
2010-01-01 00:00:00+09:00,445.0218505859375,671.6581355541875,MS&amp;AD Insurance
2010-02-01 00:00:00+09:00,447.7725830078125,675.8097335205625,MS&amp;AD Insurance
2010-03-01 00:00:00+09:00,509.859619140625,769.515835538125,MS&amp;AD Insurance
2010-04-01 00:00:00+09:00,537.9924926757812,811.9759380286563,MS&amp;AD Insurance
2010-05-01 00:00:00+09:00,446.6391296386719,674.0990463359843,MS&amp;AD Insurance
2010-06-01 00:00:00+09:00,381.10308837890625,575.1874642952813,MS&amp;AD Insurance
2010-07-01 00:00:00+09:00,381.50006103515625,575.7866032225312,MS&amp;AD Insurance
2010-08-01 00:00:00+09:00,373.7549743652344,564.0971761402968,MS&amp;AD Insurance
2010-09-01 00:00:00+09:00,380.7056579589844,574.5876344790469,MS&amp;AD Insurance
2010-10-01 00:00:00+09:00,393.8294372558594,594.3949610684218,MS&amp;AD Insurance
2010-11-01 00:00:00+09:00,386.3798828125,583.1515719145,MS&amp;AD Insurance
2010-12-01 00:00:00+09:00,409.735595703125,618.401649082625,MS&amp;AD Insurance
2011-01-01 00:00:00+09:00,393.0242004394531,593.1796412856406,MS&amp;AD Insurance
2011-02-01 00:00:00+09:00,431.8834533691406,651.8287465765782,MS&amp;AD Insurance
2011-03-01 00:00:00+09:00,381.3460998535156,575.5542342274531,MS&amp;AD Insurance
2011-04-01 00:00:00+09:00,385.8843078613281,582.4036155000156,MS&amp;AD Insurance
2011-05-01 00:00:00+09:00,387.11004638671875,584.2535859038437,MS&amp;AD Insurance
2011-06-01 00:00:00+09:00,383.2286376953125,578.3954921460625,MS&amp;AD Insurance
2011-07-01 00:00:00+09:00,394.6683044433594,595.6610381619219,MS&amp;AD Insurance
2011-08-01 00:00:00+09:00,364.230712890625,549.722493872125,MS&amp;AD Insurance
2011-09-01 00:00:00+09:00,346.458251953125,522.899051468625,MS&amp;AD Insurance
2011-10-01 00:00:00+09:00,324.52655029296875,489.79819175309376,MS&amp;AD Insurance
2011-11-01 00:00:00+09:00,308.5389709472656,465.66861761820314,MS&amp;AD Insurance
2011-12-01 00:00:00+09:00,296.0811767578125,446.8664423825625,MS&amp;AD Insurance
2012-01-01 00:00:00+09:00,324.52655029296875,489.79819175309376,MS&amp;AD Insurance
2012-02-01 00:00:00+09:00,361.90008544921875,546.2049477563437,MS&amp;AD Insurance
2012-03-01 00:00:00+09:00,352.7643737792969,532.4166920581093,MS&amp;AD Insurance
2012-04-01 00:00:00+09:00,312.7217102050781,471.9815005647656,MS&amp;AD Insurance
2012-05-01 00:00:00+09:00,253.8887481689453,383.1866750111641,MS&amp;AD Insurance
2012-06-01 00:00:00+09:00,291.6346435546875,440.1554231439375,MS&amp;AD Insurance
2012-07-01 00:00:00+09:00,267.2215576171875,403.3094845404375,MS&amp;AD Insurance
2012-08-01 00:00:00+09:00,260.21484375,392.73446139,MS&amp;AD Insurance
2012-09-01 00:00:00+09:00,284.88677978515625,429.97107468453123,MS&amp;AD Insurance
2012-10-01 00:00:00+09:00,290.9478759765625,439.1189054303125,MS&amp;AD Insurance
2012-11-01 00:00:00+09:00,307.5058288574219,464.1093272397344,MS&amp;AD Insurance
2012-12-01 00:00:00+09:00,366.6415710449219,553.3611297972344,MS&amp;AD Insurance
2013-01-01 00:00:00+09:00,412.6600036621094,622.8153703296719,MS&amp;AD Insurance
2013-02-01 00:00:00+09:00,412.4449768066406,622.4908367440781,MS&amp;AD Insurance
2013-03-01 00:00:00+09:00,444.270751953125,670.524524908625,MS&amp;AD Insurance
2013-04-01 00:00:00+09:00,568.2814331054688,857.6901276355937,MS&amp;AD Insurance
2013-05-01 00:00:00+09:00,556.954833984375,840.595231198875,MS&amp;AD Insurance
2013-06-01 00:00:00+09:00,549.3313598632812,829.0893502901563,MS&amp;AD Insurance
2013-07-01 00:00:00+09:00,553.6875610351562,835.6640341025312,MS&amp;AD Insurance
2013-08-01 00:00:00+09:00,541.2720947265625,816.9257430683125,MS&amp;AD Insurance
2013-09-01 00:00:00+09:00,557.6083374023438,841.5815443129687,MS&amp;AD Insurance
2013-10-01 00:00:00+09:00,556.0715942382812,839.2621839331563,MS&amp;AD Insurance
2013-11-01 00:00:00+09:00,607.1640625,916.374514324,MS&amp;AD Insurance
2013-12-01 00:00:00+09:00,621.478759765625,937.979257695125,MS&amp;AD Insurance
2014-01-01 00:00:00+09:00,531.1858520507812,801.7028794236562,MS&amp;AD Insurance
2014-02-01 00:00:00+09:00,530.3050537109375,800.3735168991875,MS&amp;AD Insurance
2014-03-01 00:00:00+09:00,520.6151123046875,785.7487788779375,MS&amp;AD Insurance
2014-04-01 00:00:00+09:00,510.5335388183594,770.5329623009219,MS&amp;AD Insurance
2014-05-01 00:00:00+09:00,537.2861938476562,810.9099423850313,MS&amp;AD Insurance
2014-06-01 00:00:00+09:00,545.53515625,823.359854002,MS&amp;AD Insurance
2014-07-01 00:00:00+09:00,530.4866333007812,800.6475695296563,MS&amp;AD Insurance
2014-08-01 00:00:00+09:00,523.1296997070312,789.5439702469063,MS&amp;AD Insurance
2014-09-01 00:00:00+09:00,533.3848876953125,805.0218179860625,MS&amp;AD Insurance
2014-10-01 00:00:00+09:00,531.8802490234375,802.7509119536875,MS&amp;AD Insurance
2014-11-01 00:00:00+09:00,625.1708374023438,943.5515997689688,MS&amp;AD Insurance
2014-12-01 00:00:00+09:00,649.87548828125,980.83758859625,MS&amp;AD Insurance
2015-01-01 00:00:00+09:00,651.9059448242188,983.9020957753437,MS&amp;AD Insurance
2015-02-01 00:00:00+09:00,745.1965942382812,1124.7028757091562,MS&amp;AD Insurance
2015-03-01 00:00:00+09:00,760.3125,1147.51685904,MS&amp;AD Insurance
2015-04-01 00:00:00+09:00,784.7772827148438,1184.4408220394687,MS&amp;AD Insurance
2015-05-01 00:00:00+09:00,881.093505859375,1329.808009685875,MS&amp;AD Insurance
2015-06-01 00:00:00+09:00,869.239013671875,1311.916380072375,MS&amp;AD Insurance
2015-07-01 00:00:00+09:00,890.668212890625,1344.258827920125,MS&amp;AD Insurance
2015-08-01 00:00:00+09:00,872.2027587890625,1316.3894717128126,MS&amp;AD Insurance
2015-09-01 00:00:00+09:00,727.8993530273438,1098.5966681899688,MS&amp;AD Insurance
2015-10-01 00:00:00+09:00,827.43408203125,1248.82145022625,MS&amp;AD Insurance
2015-11-01 00:00:00+09:00,799.7915649414062,1207.1014280157813,MS&amp;AD Insurance
2015-12-01 00:00:00+09:00,822.3663330078125,1241.1728485765625,MS&amp;AD Insurance
2016-01-01 00:00:00+09:00,742.8939208984375,1121.2275198806874,MS&amp;AD Insurance
2016-02-01 00:00:00+09:00,707.8800659179688,1068.3821584140937,MS&amp;AD Insurance
2016-03-01 00:00:00+09:00,722.3923950195312,1090.2851815894062,MS&amp;AD Insurance
2016-04-01 00:00:00+09:00,695.8275146484375,1050.1916041666875,MS&amp;AD Insurance
2016-05-01 00:00:00+09:00,741.1846923828125,1118.6478325315625,MS&amp;AD Insurance
2016-06-01 00:00:00+09:00,614.4894409179688,927.4304883260937,MS&amp;AD Insurance
2016-07-01 00:00:00+09:00,704.6177368164062,1063.4584229187813,MS&amp;AD Insurance
2016-08-01 00:00:00+09:00,692.0770263671875,1044.5311046584375,MS&amp;AD Insurance
2016-09-01 00:00:00+09:00,653.8692016601562,986.8651804515313,MS&amp;AD Insurance
2016-10-01 00:00:00+09:00,744.1203002929688,1123.0784575290938,MS&amp;AD Insurance
2016-11-01 00:00:00+09:00,845.8944091796875,1276.6830684769375,MS&amp;AD Insurance
2016-12-01 00:00:00+09:00,863.7705078125,1303.6629281465,MS&amp;AD Insurance
2017-01-01 00:00:00+09:00,904.528076171875,1365.177103996375,MS&amp;AD Insurance
2017-02-01 00:00:00+09:00,905.4815673828125,1366.6161796915626,MS&amp;AD Insurance
2017-03-01 00:00:00+09:00,843.7491455078125,1273.4452863405625,MS&amp;AD Insurance
2017-04-01 00:00:00+09:00,882.3707885742188,1331.7357741893438,MS&amp;AD Insurance
2017-05-01 00:00:00+09:00,943.8355712890625,1424.5027277808124,MS&amp;AD Insurance
2017-06-01 00:00:00+09:00,916.8690795898438,1383.8030104224688,MS&amp;AD Insurance
2017-07-01 00:00:00+09:00,940.6771850585938,1419.7358701442188,MS&amp;AD Insurance
2017-08-01 00:00:00+09:00,881.6422729492188,1330.6362474003438,MS&amp;AD Insurance
2017-09-01 00:00:00+09:00,880.1843872070312,1328.4359041629064,MS&amp;AD Insurance
2017-10-01 00:00:00+09:00,948.4641723632812,1431.4885365981563,MS&amp;AD Insurance
2017-11-01 00:00:00+09:00,903.94677734375,1364.29976710475,MS&amp;AD Insurance
2017-12-01 00:00:00+09:00,943.270263671875,1423.649525944375,MS&amp;AD Insurance
2018-01-01 00:00:00+09:00,917.7964477539062,1385.2026593862813,MS&amp;AD Insurance
2018-02-01 00:00:00+09:00,824.0631103515625,1243.7337437453125,MS&amp;AD Insurance
2018-03-01 00:00:00+09:00,829.7514038085938,1252.3189145022188,MS&amp;AD Insurance
2018-04-01 00:00:00+09:00,926.43212890625,1398.23623401725,MS&amp;AD Insurance
2018-05-01 00:00:00+09:00,873.9547119140625,1319.0336420338126,MS&amp;AD Insurance
2018-06-01 00:00:00+09:00,868.9087524414062,1311.4179266997812,MS&amp;AD Insurance
2018-07-01 00:00:00+09:00,860.8353271484375,1299.2329479786874,MS&amp;AD Insurance
2018-08-01 00:00:00+09:00,861.5922241210938,1300.3753098847187,MS&amp;AD Insurance
2018-09-01 00:00:00+09:00,957.2124633789062,1444.6920699192813,MS&amp;AD Insurance
2018-10-01 00:00:00+09:00,875.3322143554688,1321.1126651655939,MS&amp;AD Insurance
2018-11-01 00:00:00+09:00,885.3552856445312,1336.2401861304063,MS&amp;AD Insurance
2018-12-01 00:00:00+09:00,804.9151611328125,1214.8343181215625,MS&amp;AD Insurance
2019-01-01 00:00:00+09:00,831.1288452148438,1254.3978455154688,MS&amp;AD Insurance
2019-02-01 00:00:00+09:00,859.1414794921875,1296.6764744994375,MS&amp;AD Insurance
2019-03-01 00:00:00+09:00,866.0805053710938,1307.1493381987189,MS&amp;AD Insurance
2019-04-01 00:00:00+09:00,901.9744873046875,1361.3230488859374,MS&amp;AD Insurance
2019-05-01 00:00:00+09:00,904.073486328125,1364.491005175625,MS&amp;AD Insurance
2019-06-01 00:00:00+09:00,897.2522583007812,1354.1959302416562,MS&amp;AD Insurance
2019-07-01 00:00:00+09:00,939.4911499023438,1417.9458228449687,MS&amp;AD Insurance
2019-08-01 00:00:00+09:00,885.970947265625,1337.169385755125,MS&amp;AD Insurance
2019-09-01 00:00:00+09:00,918.2406005859375,1385.8730059381876,MS&amp;AD Insurance
2019-10-01 00:00:00+09:00,939.8502197265625,1418.4877561643125,MS&amp;AD Insurance
2019-11-01 00:00:00+09:00,948.4215087890625,1431.4241457448124,MS&amp;AD Insurance
2019-12-01 00:00:00+09:00,967.170166015625,1459.720931937125,MS&amp;AD Insurance
2020-01-01 00:00:00+09:00,979.49072265625,1478.31597865525,MS&amp;AD Insurance
2020-02-01 00:00:00+09:00,932.8865356445312,1407.9776765784063,MS&amp;AD Insurance
2020-03-01 00:00:00+09:00,810.2159423828125,1222.8346283235626,MS&amp;AD Insurance
2020-04-01 00:00:00+09:00,855.9365844726562,1291.8394225420313,MS&amp;AD Insurance
2020-05-01 00:00:00+09:00,867.7255859375,1309.6322089715,MS&amp;AD Insurance
