Date,Stock Price,Market Cap (Billion USD),Company
2000-01-01 00:00:00+09:00,86.08744812011719,7122.72901237875,NTT (Nippon Telegraph &amp; Telephone)
2000-02-01 00:00:00+09:00,80.77340698242188,6683.0542884675,NTT (Nippon Telegraph &amp; Telephone)
2000-03-01 00:00:00+09:00,86.61885070800781,7166.69635852125,NTT (Nippon Telegraph &amp; Telephone)
2000-04-01 00:00:00+09:00,71.32394409179688,5901.2218035675,NTT (Nippon Telegraph &amp; Telephone)
2000-05-01 00:00:00+09:00,68.13032531738281,5636.98721890125,NTT (Nippon Telegraph &amp; Telephone)
2000-06-01 00:00:00+09:00,75.04979705810547,6209.492539876875,NTT (Nippon Telegraph &amp; Telephone)
2000-07-01 00:00:00+09:00,69.72711944580078,5769.103248748125,NTT (Nippon Telegraph &amp; Telephone)
2000-08-01 00:00:00+09:00,67.59806823730469,5592.94917352875,NTT (Nippon Telegraph &amp; Telephone)
2000-09-01 00:00:00+09:00,56.4203987121582,4668.127811575312,NTT (Nippon Telegraph &amp; Telephone)
2000-10-01 00:00:00+09:00,52.96457290649414,4382.198663189062,NTT (Nippon Telegraph &amp; Telephone)
2000-11-01 00:00:00+09:00,50.9377326965332,4214.501352115312,NTT (Nippon Telegraph &amp; Telephone)
2000-12-01 00:00:00+09:00,43.897117614746094,3631.972837179375,NTT (Nippon Telegraph &amp; Telephone)
2001-01-01 00:00:00+09:00,43.20371627807617,3574.6019901421873,NTT (Nippon Telegraph &amp; Telephone)
2001-02-01 00:00:00+09:00,40.963531494140625,3389.2529119425,NTT (Nippon Telegraph &amp; Telephone)
2001-03-01 00:00:00+09:00,42.67035675048828,3530.472730138125,NTT (Nippon Telegraph &amp; Telephone)
2001-04-01 00:00:00+09:00,41.99451446533203,3474.554689153125,NTT (Nippon Telegraph &amp; Telephone)
2001-05-01 00:00:00+09:00,39.373199462890625,3257.6715450225,NTT (Nippon Telegraph &amp; Telephone)
2001-06-01 00:00:00+09:00,34.77254104614258,2877.0208938928126,NTT (Nippon Telegraph &amp; Telephone)
2001-07-01 00:00:00+09:00,34.291072845458984,2837.1850340034375,NTT (Nippon Telegraph &amp; Telephone)
2001-08-01 00:00:00+09:00,28.887954711914062,2390.14023098625,NTT (Nippon Telegraph &amp; Telephone)
